id	value
14556	deceptive
14557	suspension of disbelief required
14558	edward no
14559	moraly questionable
14560	good story murdered
14562	buy
14563	demonic possession
14564	saddam
14565	abhorrent
14566	polanski
14568	ruby slippers
14570	italian love story
14572	alagory
14573	inspiring sports movie
14574	subtle humor
14575	bohemia
14576	social psychology
14577	will enjoy
14579	colombian
14580	just sex
14582	terrence howard
14583	huffing
14584	wrongfully funny
14585	real sex
14586	taye diggs
14587	conte
14588	salma
14590	cute cartoon
14591	romantic and sweet
14592	funny and interesting
14593	totoro
14594	a clever chef rat
14595	too much talking
14597	lots of fighting
14598	twins separated at birth
14600	lost child
14604	selfaware
14605	commentary
14606	tongueincheek
14607	bleep
14608	romance boygirl dancing
14609	easy
14610	crime maffia family drama
14611	devils lake
14612	controlling
14613	best of 2004
14614	weak plot
14615	harvard law
14616	interesting and unusual characters
14617	cruel professor
14618	typical julia roberts
14619	will there be another
14620	didnt deserve oscar
14621	unproven
14622	bogus experts
14623	balanced portrayal
14628	auto industry layoffs
14630	high class porn
14631	sociology
14632	evangelicals
14633	placebased spam
14635	homosexual evangelical church leader
14636	good lighting
14639	copied concepts from crash
14641	great sets
14643	oppressed housewife
14644	way way way overrated
14645	paris scenery
14646	worthless drunken husband
14647	extremely cool
14648	nd
14649	unrealistic plot
14650	gm
14651	totally unbelievable characters
14652	sorrow
14653	explosion
14656	nuclear weapon
14657	powhatan
14658	john smith
14659	usa government
14660	fathers lov
14661	great scenery
14662	car jump
14663	hit and run
14664	makes you cry
14665	afroamerican
14666	beauty
14667	freezing
14668	boygirl
14669	look alike
14671	finding yourself
14672	loss of daughter
14673	across country
14674	man power
14675	strugle
14676	alarm
14677	stabbed in the back
14679	anger managment
14680	trekie
14682	incredible makeup
14684	al leong
14685	sentient dog
14686	mysterious parcel
14687	music documentary
14688	i am legend
14690	punks
14691	youth gone wild
14692	ronin
14693	lovecraftian mythology
14696	elvis iconography
14697	wire work
14698	blunt existentialism
14699	brd trilogy
14700	gun fu
14702	metafiction
14703	pseudozombies
14704	newage philosophy
14707	chianti
14708	cool transitions
14709	encantadora
14710	pretenciosa
14711	tierna
14712	aburrida
14713	edulcorada
14717	double fudge bus
14720	kevin pederast
14721	super deformed
14727	blair gojira project
14729	the what
14738	rear pwnage
14747	priceline negotiator
14748	cate dylan hmmm
14750	more like skankwalkers
14751	just another fing ahole
14763	chuck & buck
14770	h christ
14797	heads or tailscall it
14804	oh the whoreror
14817	rwandan genocide
14819	brain bang
14828	stfu
14836	halfassed productions
14838	that its finally over
14840	i felt sweded
14846	saving silverman part deux
14861	great antiabortion film
14867	rwanda genocide
14871	refried for us
14890	loved the mouse wakeup
14894	sure thing
14895	[ok]
14896	cool cars
14897	different perspectives
14898	ice age
14899	tokyo story
14902	veber
14904	its an irish one
14907	limahl soundtrack
14908	saab
14909	denmark
14911	climate
14912	p k dick
14913	piano tie
14914	frankie goes to hollywood
14915	ken perlin
14916	mt
14917	jan guillou
14918	desert island
14919	caravan
14921	android
14922	disappointment
14924	sweden
14925	aol
14926	vangelis
14927	linkoping
14928	profound
14929	adult
14930	antiabortion
14931	distasteful
14932	sad part quite shocking
14933	fake horror
14934	suitable for kids
14935	moving inspiring spiritual
14936	cuban missile crisis
14937	bullettime
14938	saturn
14939	space horror
14940	best of star wars
14941	we have a problem
14942	nra
14943	drug cartels
14944	good for all holidays
14945	dystopian future
14946	transendental
14947	mozarts music
14948	disgust
14950	family crisis
14951	scrooge
14952	degrading redux
14953	misrepresented on dvd
14954	uninspiring
14955	sick plot
14956	witness to discrimination
14958	genre is violence
14959	created for teens
14960	a hollywood political message
14961	poor sequel to jumanji
14963	fun family movie
14964	typical ron howard
14965	aimless scene changing
14966	typical tom hanks
14967	poignant living life story
14968	skipped this sick story
14969	lost nature opportunity
14970	70s style ending
14971	faithful to book
14972	foul mouthed
14973	great for 60s crowd
14974	my history
14975	hollywood babling
14976	not okay
14977	a lot of laughs
14978	mediocre hollywood agenda movie
14979	brated
14980	poor music
14981	adult comedy
14982	zombie plot
14983	b rated sex movie
14984	nice car
14985	beta
14986	red mouse
14987	violence fiction
14988	not a movie
14989	recommend
14990	gingers are scary
14991	blair godzilla project
14992	too see
14995	degented original
14997	big
14999	blackjack
15001	yul
15002	hey gringo
15004	kieran culkin
15005	have but not seen
15006	have
15007	but not seen
15008	roy dotrice
15009	bill lumberg
15010	ownable
15011	blooper reel
15012	yellow brick road
15013	kyra sedgwick
15014	db sweeney
15016	stars
15017	jennifer tilly
15018	subtitles
15020	telekinesis
15021	trapped
15023	stephen tobolowsky
15024	i own this
15025	moira kelly
15026	albert einstein
15027	chris elliott
15029	don knotts
15030	denis leary
15031	marisa tomei
15032	kelly preston
15033	oscarmissed
15034	jihad
15035	cavalry charge
15036	flying pigs
15037	iron maiden
15039	circle k
15040	bogus
15041	and then
15042	chicken in a bag
15044	kazakhstan
15045	bright
15046	thrill crime
15047	shrunken people
15048	star detectives
15049	ghost stories
15050	peer pressure
15051	crimes against humanity
15052	witnessing a crime
15053	gruesome
15054	boardroom jungle
15055	split personalities
15056	nothing goes right
15058	down on their luck
15059	summery
15060	interracial/crosscultural romance
15063	madc
15064	criminals revenge
15065	street gangs
15067	southern gothic
15068	survival in the wilderness
15070	decadent
15071	all washed up
15072	oninous
15073	lurid
15074	battling illness
15075	treasure hunts
15076	mens friendships
15077	women in jeopardy
15080	court martial
15081	dancers life
15082	ladder to the top
15083	womens friendship
15084	hostage situations
15085	life in arts
15087	crowned heads
15088	chilly
15089	flight of the innocent
15090	wrongly commited
15091	life on the homefront
15092	life in the arts
15093	lovers reunited
15094	life under occupation
15095	evil aliens
15097	righting the wronged
15098	inner city blues
15099	on the campaign trail
15100	merry
15101	taming the west
15102	crumbling marriages
15103	one last heist
15105	dishonor among thieves
15106	matchmakers
15107	saintly fools
15108	when animals attack
15109	terror in the water
15110	twins and lookalikes
15111	golden years
15113	boxers
15114	private eyes
15115	computer paranoia
15116	rape & sexual abuse
15117	whim
15119	dangerous friends
15120	crisis of conscience
15121	otherwise engaged
15122	forces of nature
15123	toys come to life
15124	social injustice
15125	perfect crime
15126	miscarriage of justice
15127	voyeurs
15128	lone wolves
15129	time sleepers
15130	cultural diversity
15131	star lawyers
15132	miraculous events
15133	benign aliens
15134	political corruption
15135	renegade body parts
15137	expecting a baby
15138	matteroffact
15140	devil worship
15142	building selfesteem
15143	wolf in sheeps clothing
15144	women friendships
15145	assumed identities
15146	crime sprees
15147	treacherous spouses
15149	supernatural romance
15150	battle of the sexes
15152	discovering ones heritage
15153	living with aids
15156	political conspiracies
15157	lovers on the lam
15160	earthy
15161	party film
15162	amateur sleuths
15163	disfigured criminals
15165	assassination plots
15166	crisis of faith
15167	unlikely criminals
15168	creative block
15169	hide the dead body
15170	daring rescues
15171	behind enemy lines
15172	crimes of passion
15173	going straight
15174	racy
15175	trading bodies
15176	spiritual awakening
15177	romantic betrayal
15178	war at sea
15179	playing the field
15180	double life
15181	mythical creatures
15182	boarding school life
15184	springlike
15185	bitt
15186	circuses and carnivals
15187	hockey players
15188	hired killers
15189	wity
15190	traitorous spies/double agents
15191	family vacations
15192	wedding bells
15193	prospectors and land rights
15194	valehtelija valehtelija
15195	wonderful surprise movie
15197	old brick
15198	mean corn
15199	japanesse horror
15201	katana
15203	lots of heart
15204	sophomoric
15205	good scare
15206	great nick hornby adaptation
15207	stupid movie
15208	dumb movie
15209	silly movie
15211	silly teen movie
15214	funny movie
15216	love ewan mcgregor
15217	pretty good movie
15218	great adaptation
15220	so cute
15221	down and out
15222	cliche dialogue
15223	cinematographer:michael chapman
15224	cinematographer:bojan bazelli
15225	cinematographer:john alcott
15227	sean bean dies
15228	cinematographer:gunnar fischer
15229	a good year
15230	cinematographer:robert richardson
15231	miami
15232	cinematographer:jeff cronenweth
15233	adolescence is hell
15234	cameo:martin scorsese
15235	cameo:iggy pop
15236	cinematographer:jordan cronenweth
15237	white squall
15239	cinematographer:phedon papamichael
15240	cinematographer:roger deakins
15241	cinematographer:rodrigo prieto
15242	cinematographer:dariusz wolski
15243	cinematographer:gordon willis
15244	shelley winters dies
15245	cameo:oliver stone
15247	cinematographer:geoffrey unsworth
15248	who cares dvds
15249	cinematographer:phil parmet
15250	cinematographer:vilmos zsigmond
15251	weak comic book adaptation
15252	joseph ruttenberg
15254	bromantic
15255	kingdom of heaven
15256	cinematographer:harris savides
15257	cinematographer:victor j kemper
15259	quebecois
15260	feelings
15261	new tag
15263	latest
15264	cue
15265	pwned
15266	click
15267	remote
15268	humping
15269	waking life animation
15270	kids romantic comedy cartoon
15271	tosee
15272	welles
15273	revisionist
15275	desert leftwing
15276	crystal
15277	costner
15278	karrins favorite
15280	kinetic
15281	great heroics
15282	pure action
15284	french theme
15285	track and field
15286	homosexual theme
15287	antibush
15288	oscar best picture
15290	set in st louis
15292	great classic
15293	ok drama
15294	funny classic
15295	touching classic
15296	sappy love story
15298	b&w
15304	alanis morisette as god
15305	best holocaust movie ever
15306	college reunion
15308	comedic
15311	oscar worthy
15314	a movie about something
15315	needs editing
15317	decent fun starts slow
15324	great casting
15331	but reeeeeeaaaally boring movie
15334	grainy
15336	classic film
15337	big wave
15338	dvr
15339	twist downer ending
15340	logic complexity
15341	pixar no dreamworks yes
15344	wachowski brothers
15346	stationary camera
15348	inappropriate music
15349	below expectations
15350	slapstick humor
15351	bad editing
15352	strong beginning
15354	adultry
15355	bad music
15356	bad story
15358	bad direction
15359	confusing when not necessary
15360	worse than expected
15361	tom wolfe
15363	albanians
15364	maradona
15365	existencialism
15366	jodorowsky
15367	led zepellin
15368	i expected more
15369	amazing death
15370	malandragem
15372	at rogers video
15373	i dont know
15374	capoeira
15375	gross but funny
15377	mf
15378	svcd
15379	world end
15380	amature
15382	hammer production
15383	hammer film productions
15385	leslie cheung
15386	gordon liu
15387	americanized movies
15388	stopping time
15389	grocery store
